Year,District,Plant Month,Crop,Rainfall(mm),Temperature(C),Humidity(%),Soil pH,Growing Days,Harvest Month,Harvest Price(LKR/kg)
2023,Polonnaruwa,April,Pumpkin,82,26.3,64,7.1,120,August,146.18
2023,Polonnaruwa,May,Pumpkin,295,30,72,5.6,120,September,132.94
2023,Polonnaruwa,June,Pumpkin,70,26.6,73,6.4,120,October,131.36
2023,Polonnaruwa,July,Pumpkin,278,20.2,87,6.4,120,November,132.64
2023,Polonnaruwa,August,Pumpkin,251,23.6,85,5.8,120,December,175.23
2023,Polonnaruwa,September,Pumpkin,77,32.3,75,7.1,120,January,179.58
2023,Polonnaruwa,October,Pumpkin,80,30.7,77,6,120,February,176.59
2023,Polonnaruwa,November,Pumpkin,301,32.8,92,6.9,120,March,136.71
2023,Polonnaruwa,December,Pumpkin,216,20.4,76,5.6,120,April,105.82
2023,Polonnaruwa,January,Brinjal,202,23.3,89,5.9,130,May,190.97
2023,Polonnaruwa,February,Brinjal,115,30.6,74,5.9,130,June,176.69
2023,Polonnaruwa,March,Brinjal,212,20.6,66,6,130,July,169.27
2023,Polonnaruwa,April,Brinjal,111,28.8,90,6.5,130,August,225.04
2023,Polonnaruwa,May,Brinjal,308,31.1,90,6.3,130,September,268.46
2023,Polonnaruwa,June,Brinjal,258,20.1,91,5.6,130,October,215.69
2023,Polonnaruwa,July,Brinjal,195,28.8,71,7.1,130,November,199.28
2023,Polonnaruwa,August,Brinjal,77,28.1,85,6.9,130,December,189.35
2023,Polonnaruwa,September,Brinjal,136,21.1,82,7,130,January,248.51
2023,Polonnaruwa,October,Brinjal,193,29.5,64,6.8,130,February,231.16
2023,Polonnaruwa,November,Brinjal,54,25,62,6.9,130,March,257.48
2023,Polonnaruwa,December,Brinjal,76,30.3,61,6.6,130,April,177.94
2023,Ampara,January,Paddy,199,31,63,6.9,120,May,285.66
2023,Ampara,February,Paddy,247,27.6,87,6.9,120,June,212.54
2023,Ampara,March,Paddy,101,32,77,6.2,120,July,201.27
2023,Ampara,April,Paddy,134,26.7,64,5.6,120,August,213.76
2023,Ampara,May,Paddy,188,31.8,89,6.6,120,September,196.34
2023,Ampara,June,Paddy,188,22,81,6.9,120,October,190.46
2023,Ampara,July,Paddy,257,29.4,85,6.5,120,November,182.17
2023,Ampara,August,Paddy,187,32,83,6.8,120,December,186.05
2023,Ampara,September,Paddy,43,32.1,89,6.9,120,January,218.24
2023,Ampara,October,Paddy,173,22.6,83,6.6,120,February,235.69
2023,Ampara,November,Paddy,270,27.7,90,6.3,120,March,271.9
2023,Ampara,December,Paddy,193,23.9,61,6.3,120,April,244.98
2023,Ampara,January,Tomato,254,23.4,76,5.8,90,April,278.43
2023,Ampara,February,Tomato,217,28.9,77,6.9,90,May,239.85
2023,Ampara,March,Tomato,133,27.5,85,6.1,90,June,236.55
2023,Ampara,April,Tomato,206,28.9,70,5.6,90,July,178.63
2023,Ampara,May,Tomato,64,27.8,63,6.1,90,August,295.38
2023,Ampara,June,Tomato,174,22.4,77,6.6,90,September,245.18
2023,Ampara,July,Tomato,191,28.3,73,6.6,90,October,254.63
2023,Ampara,August,Tomato,310,31,61,5.7,90,November,179.49
2023,Ampara,September,Tomato,270,23.8,83,6.5,90,December,175.93
2023,Ampara,October,Tomato,294,29.7,78,5.5,90,January,263.73
2023,Ampara,November,Tomato,164,30.6,70,5.9,90,February,254.27
2023,Ampara,December,Tomato,314,22.6,77,6.8,90,March,254.85
2023,Ampara,January,Chili,280,27.7,64,6.2,150,June,944.65
2023,Ampara,February,Chili,277,32.1,81,6.6,150,July,831.93
2023,Ampara,March,Chili,212,24.8,71,5.7,150,August,871.62
2023,Ampara,April,Chili,92,30.7,68,6,150,September,827.08
2023,Ampara,May,Chili,180,21.9,69,5.6,150,October,1004.96
2023,Ampara,June,Chili,45,22.2,89,5.6,150,November,713.72
2023,Ampara,July,Chili,303,20.1,90,5.8,150,December,793.49
2023,Ampara,August,Chili,217,31.1,84,6.4,150,January,713.28
2023,Ampara,September,Chili,177,27.3,63,7,150,February,1001.15
2023,Ampara,October,Chili,222,27.5,82,6.4,150,March,739.58
2023,Ampara,November,Chili,151,28.7,80,6.1,150,April,748.58
2023,Ampara,December,Chili,85,25.5,74,7.2,150,May,899.99
2023,Ampara,January,Big Onion,70,23.1,76,5.5,105,May,193.48
2023,Ampara,February,Big Onion,128,22.2,63,5.9,105,June,227.7
2023,Ampara,March,Big Onion,157,22.8,64,6.6,105,July,285.23
2023,Ampara,April,Big Onion,149,32.5,90,6,105,August,268.69
2023,Ampara,May,Big Onion,79,20.3,65,6.4,105,September,323.8
2023,Ampara,June,Big Onion,71,30.3,74,5.8,105,October,194.04
2023,Ampara,July,Big Onion,213,22.8,72,6.6,105,November,218.21
2023,Ampara,August,Big Onion,49,25,87,5.5,105,December,322.23
2023,Ampara,September,Big Onion,124,24.9,92,6.4,105,January,316.53
2023,Ampara,October,Big Onion,257,24.6,70,6.8,105,February,191.72
2023,Ampara,November,Big Onion,162,23.3,90,5.7,105,March,324.57
2023,Ampara,December,Big Onion,224,32.2,78,7,105,April,214.64
2023,Ampara,January,Red Onion,51,29.2,73,5.7,95,April,282.29
2023,Ampara,February,Red Onion,140,28.7,86,6.5,95,May,450.19
2023,Ampara,March,Red Onion,251,24.2,72,6.5,95,June,358.57
2023,Ampara,April,Red Onion,293,22.3,62,6.5,95,July,410.89
2023,Ampara,May,Red Onion,198,29.4,82,6.1,95,August,446.19
2023,Ampara,June,Red Onion,244,20.9,87,7.2,95,September,290.21
2023,Ampara,July,Red Onion,223,28.7,72,5.6,95,October,320.06
2023,Ampara,August,Red Onion,105,25.6,66,5.8,95,November,311.05
2023,Ampara,September,Red Onion,171,21.2,77,5.9,95,December,371.21
2023,Ampara,October,Red Onion,186,26.7,77,6,95,January,263.12
2023,Ampara,November,Red Onion,272,32.8,92,5.7,95,February,449.1
2023,Ampara,December,Red Onion,172,30.8,72,7.2,95,March,362.93
2023,Ampara,January,Potato,92,28.6,82,5.6,110,May,288.39
2023,Ampara,February,Potato,320,26.9,82,6.9,110,June,370.25
2023,Ampara,March,Potato,123,29,64,5.7,110,July,372.41
2023,Ampara,April,Potato,319,20.8,78,6.8,110,August,371.9
2023,Ampara,May,Potato,138,24.3,89,6.4,110,September,278.7
2023,Ampara,June,Potato,222,33,87,6.5,110,October,253.8
2023,Ampara,July,Potato,271,31.7,78,5.8,110,November,388.71
2023,Ampara,August,Potato,80,27.2,65,7,110,December,259.56
2023,Ampara,September,Potato,294,28.9,66,6.1,110,January,311.69
2023,Ampara,October,Potato,296,21.6,69,6.1,110,February,305.32
2023,Ampara,November,Potato,296,22.3,84,5.7,110,March,300.85
2023,Ampara,December,Potato,130,24.8,80,6,110,April,366.54
2023,Ampara,January,Beans,210,32.1,84,6,75,March,427.19
2023,Ampara,February,Beans,55,25.4,75,5.7,75,April,421.68
2023,Ampara,March,Beans,55,29.2,92,7.1,75,May,505.35
2023,Ampara,April,Beans,40,25.7,67,6.9,75,June,371.99
2023,Ampara,May,Beans,92,21.2,71,7,75,July,344.73
2023,Ampara,June,Beans,194,28.8,92,6.7,75,August,425.95
2023,Ampara,July,Beans,310,27.5,68,7.1,75,September,452.07
2023,Ampara,August,Beans,264,30.4,83,5.7,75,October,517.73
2023,Ampara,September,Beans,310,25.1,74,5.6,75,November,465.59
2023,Ampara,October,Beans,115,24.8,72,6.8,75,December,393.86
2023,Ampara,November,Beans,198,26.6,66,6.9,75,January,306.15
2023,Ampara,December,Beans,187,28.6,77,6.9,75,February,307.2
2023,Ampara,January,Carrot,167,20.2,71,6.5,95,April,288.02
2023,Ampara,February,Carrot,136,21.9,86,6.4,95,May,418.75
2023,Ampara,March,Carrot,150,28.6,92,6.5,95,June,315.5
2023,Ampara,April,Carrot,240,30.6,63,7.2,95,July,365.88
2023,Ampara,May,Carrot,173,28.7,81,6.4,95,August,297.76
2023,Ampara,June,Carrot,269,24.3,89,7.1,95,September,382.49
2023,Ampara,July,Carrot,222,27.4,83,6.2,95,October,248.31
2023,Ampara,August,Carrot,70,25.8,67,6.2,95,November,422.57
2023,Ampara,September,Carrot,100,21.1,88,6,95,December,305.68
2023,Ampara,October,Carrot,266,31.9,84,6.7,95,January,315.64
2023,Ampara,November,Carrot,71,20.5,67,6.6,95,February,277.44
2023,Ampara,December,Carrot,103,31.4,63,6.2,95,March,409.5
2023,Ampara,January,Cabbage,89,24.3,64,5.8,90,April,226.9
2023,Ampara,February,Cabbage,168,26,64,6.9,90,May,153.22
2023,Ampara,March,Cabbage,245,31.1,86,6.9,90,June,138.38
2023,Ampara,April,Cabbage,189,31.8,69,6.9,90,July,177.37
2023,Ampara,May,Cabbage,126,28.9,79,6.1,90,August,180.12
2023,Ampara,June,Cabbage,114,27.3,61,7,90,September,167.47
2023,Ampara,July,Cabbage,116,27.4,69,6.4,90,October,186.35
2023,Ampara,August,Cabbage,313,29.3,66,6.5,90,November,231.02
2023,Ampara,September,Cabbage,290,28.9,91,5.9,90,December,182.35
2023,Ampara,October,Cabbage,63,30.5,73,6.2,90,January,195.06
2023,Ampara,November,Cabbage,55,25.6,66,5.8,90,February,221.35
2023,Ampara,December,Cabbage,181,27.7,83,5.5,90,March,206.06
2023,Ampara,January,Green Gram,201,27.3,70,6,70,March,212.91
2023,Ampara,February,Green Gram,79,26.6,88,7,70,April,248.28
2023,Ampara,March,Green Gram,120,31.9,82,5.8,70,May,258.02
2023,Ampara,April,Green Gram,310,29,76,7.2,70,June,268.66
2023,Ampara,May,Green Gram,240,31.5,70,6.9,70,July,195.4
2023,Ampara,June,Green Gram,104,28,71,5.9,70,August,261.76
2023,Ampara,July,Green Gram,189,21.3,72,6.3,70,September,263.97
2023,Ampara,August,Green Gram,83,32.7,91,7,70,October,296.1
2023,Ampara,September,Green Gram,277,27.6,63,5.9,70,November,317.71
2023,Ampara,October,Green Gram,167,21.6,71,6.6,70,December,320.61
2023,Ampara,November,Green Gram,41,22.8,80,7.1,70,January,294.1
2023,Ampara,December,Green Gram,240,30.8,84,5.9,70,February,277.35
2023,Ampara,January,Cowpea,147,24.1,89,7,70,March,240.2
2023,Ampara,February,Cowpea,152,26.1,60,6.5,70,April,319.96
2023,Ampara,March,Cowpea,294,21.9,77,5.7,70,May,328.4
2023,Ampara,April,Cowpea,156,27.5,71,7.1,70,June,337.85
2023,Ampara,May,Cowpea,241,27.7,71,6.1,70,July,255.02
2023,Ampara,June,Cowpea,180,21.5,62,7,70,August,210.96
2023,Ampara,July,Cowpea,291,23.5,67,6,70,September,227.52
2023,Ampara,August,Cowpea,245,32.9,84,6.4,70,October,315.43
2023,Ampara,September,Cowpea,168,21.4,79,6.7,70,November,274.45
2023,Ampara,October,Cowpea,249,32,88,6.6,70,December,244.32
2023,Ampara,November,Cowpea,109,32,75,5.5,70,January,372.33
2023,Ampara,December,Cowpea,301,21.7,92,6.4,70,February,309.22
2023,Ampara,January,Groundnut,285,28.6,64,6.3,110,May,476.27
2023,Ampara,February,Groundnut,146,23,86,6.1,110,June,427.44
2023,Ampara,March,Groundnut,242,28.7,81,6.6,110,July,470.42
2023,Ampara,April,Groundnut,153,21.2,65,6.7,110,August,396.32
2023,Ampara,May,Groundnut,109,26.5,62,6.7,110,September,483.5
2023,Ampara,June,Groundnut,291,32,81,5.6,110,October,490.52
2023,Ampara,July,Groundnut,79,27,62,5.6,110,November,365.85
2023,Ampara,August,Groundnut,62,24.1,68,6.8,110,December,367.24
2023,Ampara,September,Groundnut,121,30.1,67,6.2,110,January,389.24
2023,Ampara,October,Groundnut,241,22.2,84,6.7,110,February,422.69
2023,Ampara,November,Groundnut,139,29,87,7,110,March,327.69
2023,Ampara,December,Groundnut,148,32.9,77,6.7,110,April,406.55
2023,Ampara,January,Maize,62,26.9,80,6.8,100,April,153.25
2023,Ampara,February,Maize,216,23.5,91,6.2,100,May,165.33
2023,Ampara,March,Maize,146,26.6,86,5.8,100,June,151.31
2023,Ampara,April,Maize,203,21.3,77,6.4,100,July,195.96
2023,Ampara,May,Maize,284,20,84,6,100,August,196.47
2023,Ampara,June,Maize,89,32.7,85,6.9,100,September,179.75
2023,Ampara,July,Maize,208,25.5,77,6.5,100,October,122.98
2023,Ampara,August,Maize,169,22.6,72,5.9,100,November,185.44
2023,Ampara,September,Maize,273,29.8,63,7,100,December,118.68
2023,Ampara,October,Maize,65,30.3,81,5.6,100,January,185.23
2023,Ampara,November,Maize,195,22.1,86,5.6,100,February,158.69
2023,Ampara,December,Maize,128,24.4,81,6.6,100,March,173.93
2023,Ampara,January,Pumpkin,282,23.6,79,6.9,120,May,179.22
2023,Ampara,February,Pumpkin,159,25.3,77,5.7,120,June,142.84
2023,Ampara,March,Pumpkin,165,26.7,77,7.1,120,July,186.24
2023,Ampara,April,Pumpkin,82,24.9,86,5.5,120,August,133.97
2023,Ampara,May,Pumpkin,193,32.8,65,6.1,120,September,134.45
2023,Ampara,June,Pumpkin,173,27.8,67,5.8,120,October,135.22
2023,Ampara,July,Pumpkin,287,32.5,74,6.8,120,November,183.21
2023,Ampara,August,Pumpkin,43,28.7,80,7.2,120,December,138.67
2023,Ampara,September,Pumpkin,318,27.2,60,7.1,120,January,156.8
2023,Ampara,October,Pumpkin,63,20.9,64,6.3,120,February,164.3
2023,Ampara,November,Pumpkin,102,22.4,66,6.1,120,March,179.01
2023,Ampara,December,Pumpkin,193,27.6,60,6.1,120,April,184.96
2023,Ampara,January,Brinjal,200,27.3,73,5.9,130,May,224.79
2023,Ampara,February,Brinjal,320,24.9,78,5.5,130,June,205.61
2023,Ampara,March,Brinjal,294,26.5,64,6,130,July,165.12
2023,Ampara,April,Brinjal,191,28.8,75,5.7,130,August,253.26
2023,Ampara,May,Brinjal,42,31.7,71,6.6,130,September,219.85
2023,Ampara,June,Brinjal,301,27.9,92,6,130,October,184.95
2023,Ampara,July,Brinjal,86,30,87,6.1,130,November,191.83
2023,Ampara,August,Brinjal,186,29.3,87,5.6,130,December,243.05
2023,Ampara,September,Brinjal,146,27.3,81,6.5,130,January,222.43
2023,Ampara,October,Brinjal,135,28.7,83,7.1,130,February,160.44
2023,Ampara,November,Brinjal,190,32.4,72,6.6,130,March,211.01
2023,Ampara,December,Brinjal,197,20.2,72,6.7,130,April,201.49
2023,Batticaloa,January,Paddy,318,31.7,87,5.8,120,May,242.94
2023,Batticaloa,February,Paddy,205,30,73,6.1,120,June,221.56
2023,Batticaloa,March,Paddy,158,31,70,7.1,120,July,260.25
2023,Batticaloa,April,Paddy,247,25.3,81,7,120,August,227.84
2023,Batticaloa,May,Paddy,229,27,73,6.5,120,September,211.13
2023,Batticaloa,June,Paddy,45,25.3,77,6.4,120,October,195.04
2023,Batticaloa,July,Paddy,168,29,78,6.4,120,November,175.34
2023,Batticaloa,August,Paddy,47,29.2,86,7,120,December,179.26
2023,Batticaloa,September,Paddy,90,21,60,6.2,120,January,296.44
2023,Batticaloa,October,Paddy,259,20.4,87,5.8,120,February,229.08
2023,Batticaloa,November,Paddy,97,22.3,71,6.7,120,March,168.14
2023,Batticaloa,December,Paddy,149,20,63,6.4,120,April,286.47
2023,Batticaloa,January,Tomato,310,30.4,69,5.7,90,April,192.8
2023,Batticaloa,February,Tomato,70,24.1,91,6.6,90,May,200.26
2023,Batticaloa,March,Tomato,186,25.1,89,6.2,90,June,243.12
2023,Batticaloa,April,Tomato,203,20.3,63,6.4,90,July,210.31
2023,Batticaloa,May,Tomato,87,32.8,75,5.8,90,August,268.2
2023,Batticaloa,June,Tomato,153,20.8,89,5.5,90,September,255.96
2023,Batticaloa,July,Tomato,138,22.9,62,5.7,90,October,284.39
2023,Batticaloa,August,Tomato,169,28,69,7.1,90,November,265.22
2023,Batticaloa,September,Tomato,272,26.3,62,6.4,90,December,249.18
2023,Batticaloa,October,Tomato,283,21.4,70,6.3,90,January,282.61
2023,Batticaloa,November,Tomato,154,23.5,69,6.4,90,February,243.57
2023,Batticaloa,December,Tomato,130,27.6,79,5.8,90,March,173.9
2023,Batticaloa,January,Chili,166,21.1,66,5.6,150,June,654.23
2023,Batticaloa,February,Chili,155,28.5,67,6.9,150,July,611.22
2023,Batticaloa,March,Chili,65,24.3,67,5.9,150,August,716.14
2023,Batticaloa,April,Chili,128,26,68,6.1,150,September,993.11
2023,Batticaloa,May,Chili,88,20.4,74,6.7,150,October,708.15
2023,Batticaloa,June,Chili,90,27,68,5.5,150,November,735.17
2023,Batticaloa,July,Chili,175,32,83,6.5,150,December,753.07
2023,Batticaloa,August,Chili,286,31.6,91,6.1,150,January,627.77
2023,Batticaloa,September,Chili,71,23.2,77,6.3,150,February,622.73
2023,Batticaloa,October,Chili,246,23,74,5.6,150,March,927.55
2023,Batticaloa,November,Chili,226,24.1,66,5.8,150,April,628.57
2023,Batticaloa,December,Chili,85,22.5,66,7,150,May,806.61
2023,Batticaloa,January,Big Onion,248,27,86,6.6,105,May,304.11
2023,Batticaloa,February,Big Onion,169,29.3,73,6.8,105,June,306
2023,Batticaloa,March,Big Onion,50,32.4,88,6.8,105,July,226.17
2023,Batticaloa,April,Big Onion,289,22.7,76,7.1,105,August,333.08
2023,Batticaloa,May,Big Onion,141,31.9,73,6.8,105,September,318.9
2023,Batticaloa,June,Big Onion,113,30.8,66,5.9,105,October,204.68
2023,Batticaloa,July,Big Onion,204,20.6,83,6.2,105,November,262.67
2023,Batticaloa,August,Big Onion,187,22.3,79,6.7,105,December,244.8
2023,Batticaloa,September,Big Onion,293,21.6,89,6.7,105,January,214.03
2023,Batticaloa,October,Big Onion,303,28.2,89,6.3,105,February,239.2
2023,Batticaloa,November,Big Onion,98,25.7,63,6.5,105,March,239.03
2023,Batticaloa,December,Big Onion,86,29.2,64,6.5,105,April,243.96
2023,Batticaloa,January,Red Onion,161,21.5,80,5.6,95,April,339.33
2023,Batticaloa,February,Red Onion,294,27.1,60,6,95,May,465.45
2023,Batticaloa,March,Red Onion,300,30.9,76,7.1,95,June,376.09
2023,Batticaloa,April,Red Onion,172,31.5,64,6.4,95,July,362.63
2023,Batticaloa,May,Red Onion,318,28.8,69,5.7,95,August,425.28
2023,Batticaloa,June,Red Onion,227,21.6,87,7.1,95,September,414.78
2023,Batticaloa,July,Red Onion,93,28,72,5.8,95,October,378.62
2023,Batticaloa,August,Red Onion,88,30.1,68,6.3,95,November,287.27
2023,Batticaloa,September,Red Onion,245,24.2,69,6.6,95,December,364.51
2023,Batticaloa,October,Red Onion,259,27.5,88,7,95,January,333.67
2023,Batticaloa,November,Red Onion,116,27.3,76,6.7,95,February,450.19
2023,Batticaloa,December,Red Onion,243,25,65,6.3,95,March,278.42
2023,Batticaloa,January,Potato,131,22.8,85,6.3,110,May,255.8
2023,Batticaloa,February,Potato,158,27.5,60,5.6,110,June,231.57
2023,Batticaloa,March,Potato,239,24.4,74,6.1,110,July,367.94
2023,Batticaloa,April,Potato,124,32.8,75,7.2,110,August,280.3
2023,Batticaloa,May,Potato,193,29.1,70,5.6,110,September,334.25
2023,Batticaloa,June,Potato,225,28,90,5.9,110,October,257.28
2023,Batticaloa,July,Potato,264,29.9,67,7.1,110,November,329.75
2023,Batticaloa,August,Potato,213,31.9,69,5.5,110,December,333.86
2023,Batticaloa,September,Potato,289,30.1,74,5.7,110,January,289.46
2023,Batticaloa,October,Potato,72,29,77,6.7,110,February,247.29
2023,Batticaloa,November,Potato,62,31.7,74,6.5,110,March,274.33
2023,Batticaloa,December,Potato,174,24.9,63,5.7,110,April,296.85
2023,Batticaloa,January,Beans,210,31.7,68,6.2,75,March,526.52
2023,Batticaloa,February,Beans,209,24.3,83,7.1,75,April,361.41
2023,Batticaloa,March,Beans,283,27.3,86,6.2,75,May,310.14
2023,Batticaloa,April,Beans,126,32.6,65,6.7,75,June,537.48
2023,Batticaloa,May,Beans,61,26.4,68,7,75,July,494.87
2023,Batticaloa,June,Beans,196,28.8,71,6.4,75,August,305.47
2023,Batticaloa,July,Beans,312,29.1,71,6.5,75,September,328.18
2023,Batticaloa,August,Beans,95,28.7,60,5.6,75,October,372.24
2023,Batticaloa,September,Beans,284,25.4,62,6,75,November,388.06
2023,Batticaloa,October,Beans,289,22,82,7,75,December,384.31
2023,Batticaloa,November,Beans,47,28.8,86,7,75,January,369.46
2023,Batticaloa,December,Beans,212,23.4,63,5.7,75,February,369.73
2023,Batticaloa,January,Carrot,289,29.9,65,6.5,95,April,367.79
2023,Batticaloa,February,Carrot,152,20.7,70,6.5,95,May,355.13
2023,Batticaloa,March,Carrot,168,30,90,6.7,95,June,410.84
2023,Batticaloa,April,Carrot,144,22.1,73,6.1,95,July,249.49
2023,Batticaloa,May,Carrot,142,30.8,71,6.2,95,August,371.65
2023,Batticaloa,June,Carrot,133,26.9,69,5.9,95,September,436.71
2023,Batticaloa,July,Carrot,182,29.4,74,6,95,October,304.29
2023,Batticaloa,August,Carrot,286,24.1,73,6.1,95,November,269.8
2023,Batticaloa,September,Carrot,280,27.5,76,6.3,95,December,330.66
2023,Batticaloa,October,Carrot,230,22,69,6.4,95,January,357.04
2023,Batticaloa,November,Carrot,87,29.7,85,6.8,95,February,296.56
2023,Batticaloa,December,Carrot,86,21.6,62,6.1,95,March,252.53
2023,Batticaloa,January,Cabbage,115,25.6,70,6.7,90,April,197.47
2023,Batticaloa,February,Cabbage,269,23.6,87,6.5,90,May,195.4
2023,Batticaloa,March,Cabbage,159,23.7,87,5.6,90,June,208.07
2023,Batticaloa,April,Cabbage,99,32.3,79,5.8,90,July,207.2
2023,Batticaloa,May,Cabbage,109,21.8,87,7,90,August,143.41
2023,Batticaloa,June,Cabbage,284,26.4,88,7,90,September,187.94
2023,Batticaloa,July,Cabbage,228,25.2,66,5.8,90,October,226.14
2023,Batticaloa,August,Cabbage,60,20.8,87,5.6,90,November,185.27
2023,Batticaloa,September,Cabbage,51,23.2,70,6.5,90,December,143.17
2023,Batticaloa,October,Cabbage,91,27.7,78,6.2,90,January,183.65
2023,Batticaloa,November,Cabbage,188,25.7,64,5.5,90,February,240.82
2023,Batticaloa,December,Cabbage,238,21,68,6,90,March,224.88
2023,Batticaloa,January,Green Gram,210,31.7,87,6.9,70,March,313.14
2023,Batticaloa,February,Green Gram,148,21,62,6.3,70,April,286.78
2023,Batticaloa,March,Green Gram,71,30.3,68,6.4,70,May,231.08
2023,Batticaloa,April,Green Gram,137,32.7,70,5.9,70,June,294.64
2023,Batticaloa,May,Green Gram,271,20.7,86,5.9,70,July,310.58
2023,Batticaloa,June,Green Gram,227,20.3,78,5.6,70,August,240.79
2023,Batticaloa,July,Green Gram,220,22.7,69,6.1,70,September,329.96
2023,Batticaloa,August,Green Gram,284,28.3,90,6.7,70,October,238.31
2023,Batticaloa,September,Green Gram,52,25,91,5.6,70,November,208.64
2023,Batticaloa,October,Green Gram,196,22.4,66,5.6,70,December,304.29
2023,Batticaloa,November,Green Gram,53,22.4,77,6.4,70,January,327.88
2023,Batticaloa,December,Green Gram,142,21.4,88,7.2,70,February,347.03
2023,Batticaloa,January,Cowpea,239,23.6,83,7.2,70,March,301.79
2023,Batticaloa,February,Cowpea,275,26,78,5.9,70,April,246.1
2023,Batticaloa,March,Cowpea,172,29.9,81,6.6,70,May,329.5
2023,Batticaloa,April,Cowpea,133,24.1,63,7.1,70,June,250.18
2023,Batticaloa,May,Cowpea,117,28.4,70,5.9,70,July,262.34
2023,Batticaloa,June,Cowpea,199,30,66,5.7,70,August,369.71
2023,Batticaloa,July,Cowpea,195,20.5,79,5.8,70,September,275.01
2023,Batticaloa,August,Cowpea,247,26.1,83,5.5,70,October,363.51
2023,Batticaloa,September,Cowpea,246,31.7,78,7,70,November,332.62
2023,Batticaloa,October,Cowpea,84,23.8,81,6,70,December,221.27
2023,Batticaloa,November,Cowpea,320,26.5,86,6.6,70,January,251.23
2023,Batticaloa,December,Cowpea,85,24.4,86,6.2,70,February,305.95
2023,Batticaloa,January,Groundnut,249,28.6,77,6.4,110,May,305.82
2023,Batticaloa,February,Groundnut,320,27.3,62,7,110,June,345.3
2023,Batticaloa,March,Groundnut,315,27.3,82,5.5,110,July,468.65
2023,Batticaloa,April,Groundnut,46,32.9,78,6.5,110,August,435.68
2023,Batticaloa,May,Groundnut,233,24.8,71,5.8,110,September,493.46
2023,Batticaloa,June,Groundnut,247,21.5,74,6.4,110,October,467.89
2023,Batticaloa,July,Groundnut,184,26,89,6.9,110,November,400.77
2023,Batticaloa,August,Groundnut,151,28.4,65,6.4,110,December,290.34
